,isPos,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,Positive,0.7086662944572748,0.38205881062355673,-0.2664186448267898,-0.20031050300230938,0.8927317127713638,0.5472073854041571,-0.8837060175519633,-0.43612437644341834,-0.5430622438799078,-0.16727024856812936,0.14285134411085454,0.1836867538106235,-0.77493895473441,-0.3322371064665127,0.7707210123510394,0.0790610101616628,0.16239266711316422,0.13240390808314093,-0.8396394496535788,-0.43432100441108573,-0.16544367884526562,0.5153548443418013,0.5284572669745958,0.06846140683602754,0.2042392747575058,-3.704879681062356,-0.8809609288452654,-0.02255608928406467,0.28138842632794486,-0.44540182935334827,7.603574260969977,-0.03898806327944566,-0.45948975383371815,-0.8023607952424943,0.14277161554272516,0.02248751224018468,-0.018664925727482636,0.1182353845265589,0.0975902515011547,-0.10865290138568127,-0.3159541517367206,0.4321128514549656,0.10995958184757518,-0.02448105637413383,-0.05597763418013859,0.10415202933025391,-0.4998970360277135,-0.5221701960508084,-0.09393235942263285,-0.14588313856812915
11,Positive,0.35941987213114707,0.41833132946135865,-0.26152937049180347,-0.1924703800936767,0.6376141487822009,0.47024815238875883,-0.761168873302108,-0.3194800625292741,-0.47033601796252944,-0.014560890421545656,-0.11393114004683838,0.31445719311475395,-0.6928482151288053,-0.08284758704918038,0.7836474891053862,0.12270025011709604,0.1278554154566745,0.037948237704918016,-0.782537784543325,-0.4496775541381732,0.008831763934426227,0.48986528711943783,0.41983551895550353,-0.010541584121779865,0.3096351248243559,-2.7338572478454304,-0.7411448606557373,0.11421574182669789,0.2832187098360658,-0.4948773601873534,5.466946083138175,0.054014965339578454,-0.29034561077283394,-0.5395355812880567,0.05721349016393435,0.050156248477751735,0.09437216651053859,0.1199222379625293,0.1097946338407495,-0.3435096538641688,-0.1616379017330212,0.44151550976580795,-0.14879495206088983,-0.04372856210772833,-0.10100488875878207,0.14680587283372357,-0.16196622669789237,-0.5470926800468386,-0.16474557611241222,0.0974047922716627
12,Positive,0.6956027568862275,0.3811468470419161,-0.17806743892215568,-0.15275145179640714,0.6670674703592817,0.4513400815269461,-0.7408350413173657,-0.3549532603592815,-0.27250758134730524,0.03042222865269442,0.029881538023952065,0.3011550669760478,-0.7645716119760483,-0.14533865688622769,0.7967069931017969,0.18715913287425154,0.2249585580538922,-0.034867734431137686,-0.9468598062874252,-0.3802483535928145,0.027373302994012003,0.3253280146706587,0.34445565928143707,-0.04328421077844313,0.2606495452095809,-3.164232916167665,-0.6752116904191612,-0.031139247305389233,0.2827876050898205,-0.38444110479041893,6.401853041916161,-0.013585702095808398,-0.43992454401197617,-0.6173615371257485,0.1684281134131736,-0.01541704823353294,0.12378141526946113,0.19233883074850283,0.12342407186227557,-0.3974137261377246,-0.18158373390718557,0.3947200538922156,0.05091069032934129,-0.12498341428143733,-0.1593600925149701,0.24435443502993998,-0.11879521437125747,-0.40812034817365256,-0.05759030299401196,0.04263646852095798
13,Positive,0.5630439245217395,0.423651711768116,-0.389570037101449,-0.12588044666666667,0.9203927500869565,0.6409562385507246,-0.7151999872463768,-0.35404070666666665,-0.4380503765507244,0.08394076223188408,0.004593537101449305,0.35902985130434767,-0.8525687695652181,-0.2478423371014495,0.9202290335536228,0.19869278927536232,0.16307547449275384,0.018400646028985498,-0.8151428202898552,-0.5949884009855079,0.017165731594202885,0.4975187521739129,0.4003109565217392,-0.02913655594202899,0.38584229768115935,-3.3508177794202885,-0.8042663623188403,0.16286596753623192,0.4205701,-0.4506736359710147,6.838159330724633,-0.005150905797101451,-0.3334386612173912,-0.8451415417391297,0.13947373631884066,0.0037780477971014674,0.053893712840579734,0.2530713881159421,0.16190684173913056,-0.3874665968115942,-0.2171830563072464,0.45386117217391303,-0.14586871979710142,0.050363789913043445,-0.23068569718840595,0.1592772672463768,-0.09432367101449277,-0.3697284550434784,-0.050602439130434745,0.14144346898550722
14,Positive,0.5221479566775246,0.3648093332247555,-0.3013184945276873,-0.16973451726384364,0.8575451335179154,0.49996069996742676,-0.704656245602606,-0.10770675667752443,-0.4819507506188923,0.040635019348534175,-0.12552270912052127,0.40758926416938096,-0.8038368143322479,-0.13834177947882728,0.9461082664495113,0.3475309241042348,0.21205754723127038,0.00946253648208469,-0.5769868666449516,-0.7027658794788274,-0.05757983615635186,0.6065107641693813,0.43002313192182406,0.031193620846905534,0.5040538273615641,-3.120155045602606,-0.7565716416938109,0.22034770169381124,0.5714753671661237,-0.5942497808469055,6.0839588110749165,0.3224331133550489,-0.44290664527687296,-0.5410456127035829,0.078143806970684,-0.026597746221498398,0.07028959941368079,0.24014309557003266,0.23199992149837148,-0.38535356742671023,-0.2512709443224756,0.39615811638436466,-0.12341938674267096,0.170518844723127,-0.006377921824104225,0.17522224006514645,-0.17150570169381105,-0.3126135663843648,-0.036288619218241044,0.2348821338762215
15,Positive,0.35325379150000025,0.34467642999999976,-0.25062653464999995,-0.04317763649999997,0.7204550024000005,0.4539450605999997,-0.8073710575000002,-0.38341637900000025,-0.3690927585,0.07806732904999998,-0.06003602699999997,0.253845921,-0.765895103,-0.06871799419999998,0.8590775054999996,0.12805996440000006,0.13038531249999985,0.09063090885000002,-0.641094137,-0.5119786184999999,0.04166260949999998,0.46737781700000014,0.3543006194999997,0.1936525397499999,0.2849275650000001,-2.7920148580000004,-0.7424709550000003,0.11233158,0.37512567350000003,-0.54113721885,5.826987410499998,0.082789857,-0.28754632379999984,-0.3193200024999998,0.13699934830000005,-0.079577167,0.05453547,0.16483103774999994,0.2238892004999999,-0.31375695900000006,-0.15697015345500004,0.40461367930000014,-0.04287147299999998,-0.030423371899999985,-0.08010907749999996,0.17939379050000004,-0.12383734540000012,-0.3540673349999999,-0.01615357500000003,0.24450553150000004
16,Positive,0.45143874550913843,0.3058375600522192,-0.28019022746736294,-0.05386650861618809,0.6832099500783295,0.4128671874673633,-0.7207089237597916,-0.37918462114882506,-0.4865935177284597,0.05395033101827677,0.0016876464751958205,0.24724733707571792,-0.6654552349869454,-0.19208501984334186,0.705606333545692,0.1351637412532639,0.15977594096605738,0.045283709138381194,-0.8258836088772843,-0.510655547180157,0.15347676788511738,0.44773785702349866,0.35887140496083597,-0.10821953394255884,0.14560487832898164,-3.3123269655352474,-0.796053919321149,-0.2001387426892951,0.1889433412532638,-0.45947243681462124,6.65494925822454,0.12213397676240222,-0.36548700443864224,-0.73428525770235,0.20420324365535236,0.11206417734986937,0.011533424543080935,0.18704948268929497,-0.11998708355091388,-0.27085360190600505,-0.3488086965169713,0.45870301673629216,0.05696619107049622,0.10485935838120099,0.04954689422976495,0.014950630913838112,-0.37135577472584846,-0.485496955091384,-0.11835343028720635,-0.09643981018276782
17,Positive,0.38459512006369445,0.3516395561783441,-0.2186877645222929,-0.12908788375796165,0.693496980541401,0.547418183375797,-0.6443145283439488,-0.36270241719745244,-0.4003361138216559,0.05589451012738856,-0.06574912834394904,0.18069030923566884,-0.6823887359235666,-0.1575793595541401,0.7174697203821656,0.21728181433121016,0.19290059140127375,-0.05237190159235669,-0.5466138423566875,-0.4758989770700636,-0.03397236656050953,0.4405174805732484,0.3613815732484076,-0.0023141933121018786,0.2784450624203822,-2.9343378312101907,-0.7432117433121018,0.04353009853503182,0.3247869722929939,-0.3387842961783439,5.683148792993628,0.11190846687898104,-0.3526316346178344,-0.7249197452229301,-0.08008408732484078,-0.14878824426751597,-0.07984233757961778,0.12059307624203824,-0.04299853251592357,-0.28301317866242043,-0.27112517181210205,0.295421277898089,0.022190212101910817,0.20620455866242024,-0.10849375987261148,0.23556588566878978,-0.38497668605095514,-0.31732625859872576,-0.15217546920382177,-0.09226640414012753
18,Positive,0.4535088542857143,0.35632232523809515,-0.17622850038095228,-0.1456706995238095,0.8755991194761906,0.31483561380952396,-0.9637024938095232,-0.289405841904762,-0.4619618707619045,0.08265807000000006,-0.08061244809523811,0.49261236809523806,-0.855531410952381,-0.22420822652380962,1.090487161904762,0.30275978,0.17998062857142838,0.12572049623809536,-0.6709691604761905,-0.7849588095238091,-0.0257187928571429,0.5722701895238099,0.5929037928571432,0.22544579904761908,0.5472494428571427,-3.2029349600000008,-0.9918429333333336,0.2307440257142857,0.6592231428571427,-0.754392835238095,6.461304823809522,0.3631872295238097,-0.28052343199999996,-0.5591297952380954,0.00826449961904761,-0.1195824355238095,0.050758791904761874,0.28914192100000013,0.12530683238571425,-0.4814167623809523,-0.1726419978285715,0.3192740895238095,-0.1023350309523809,0.23063732628571423,-0.08810275,0.14137295619047616,-0.2607529354761905,-0.4262242952380953,-0.03159593857142857,0.36943651904761915
19,Positive,0.6534376793421054,0.43169682528571435,-0.40611432349624066,-0.16920682011278207,1.136945594586465,0.6436354971240605,-0.7392444144736832,-0.12023727171052637,-0.4238995748496239,0.048667659924812014,0.1292283206954887,0.21153489248120289,-0.8445807233082707,-0.20846112526315802,1.0080381148928577,0.3430273456766919,-0.0081722567669173,-0.15612057406015034,-0.5641865971804515,-0.5075251827631578,0.06398370676691732,0.7943297773684205,0.5294574595864661,-0.013990482537593973,0.5805967116541355,-3.6685317152255608,-0.7734928505639096,0.15377106490601503,0.3609884968045114,-0.4571148187969925,7.250593631015039,0.10582388665413509,-0.47972623139097703,-0.7584532650939838,0.13171584197368433,-0.16096797664473683,0.12715272447368425,0.3714429645112781,-0.0024486987011278177,-0.2787855610902254,-0.3319882505131576,0.4029452308082706,-0.027065312687969943,-0.04412200832706769,-0.1611284879599624,0.09426027415413522,-0.3568704177819549,-0.446417295112782,-0.02621225996240587,-0.06999413195488723
20,Positive,0.49676623743016735,0.5713581770949716,-0.47005856201117335,-0.07935794022346372,0.751047758603352,0.5189255268156425,-0.7910918569832404,-0.47353643184357536,-0.4029009652513967,-0.008231340391061482,0.04589980111731844,0.25241642458100566,-0.6158299240223459,-0.1745821186592179,0.8059166782122906,0.07743114245810055,0.1376510150837989,0.12708248100558656,-0.8207691871508374,-0.360483379888268,0.018069235195530737,0.5513577921787711,0.38485345739664806,0.15720038212290505,0.35896854189944144,-2.8686068268156406,-0.7164019430167597,0.116537251396648,0.1696113469273743,-0.4464429983240221,6.116928189944129,-0.08287125642458103,-0.2624809837988827,-0.5675347173184356,0.0677116820111732,-0.10010854078212293,0.03738199329608941,0.23691911229050297,0.19397974150837985,-0.3116847553072626,-0.12637393926815646,0.44732208770949716,0.02955700670391061,-0.22974579206703927,-0.10734051396648052,0.129620820670391,-0.1683582126256984,-0.6550976167597761,0.009013270949720677,0.2726355430167598
21,Positive,0.5114817594356266,0.2870393900529104,-0.481955171181658,-0.07879496649029988,0.6990380503350961,0.49753647176366844,-0.4830717617283948,-0.47061503156966517,-0.30868867684303375,0.1884891847266314,-0.031793523633156975,0.12054139717813035,-0.3772407924162256,-0.06836341938271609,0.48173206932980667,0.05979346610229275,0.07724600529100524,0.11233382962962979,-0.6159902011287479,-0.4244382064373899,0.08235155361552028,0.3595752287477953,0.22276595026455026,-0.03657011396825396,0.2769021751322753,-2.5183750269841303,-0.8930798661375667,0.11411358015873019,0.30025935802469134,-0.31529899172839543,5.518223844797181,0.04677442171075843,-0.15243824021164026,-0.5936102279365075,0.10509454209876547,0.12291823024691355,-0.13996160313932987,0.13957858447971777,-0.28284205026455034,-0.32252152010582025,-0.245096050100529,0.30724327429629616,-0.020200488059964748,-0.01003700908289246,-0.07919817213403882,0.2166243723104056,-0.10513404338624327,-0.3325288108994705,-0.13425394274779553,-0.13014068765432096
22,Positive,0.7750002671848016,0.42163552314335045,-0.4293933182521593,-0.12621515889464602,1.0557289667184795,0.6719273819861827,-0.9772869417961992,-0.6390322212435231,-0.5321018309326428,-0.0012591179792745728,0.011665469122625212,0.39112608048359176,-1.0230273172366147,-0.19320406113989644,1.2590623317789291,0.19250844143350607,0.27907135233160646,0.17349292474956826,-1.2323522058721914,-0.9051016716753014,-0.14885952279792747,0.6348990918825549,0.6473344708117444,0.07954049568221078,0.5751102544041453,-4.328128687392061,-1.3609218899827296,0.18590028231433497,0.5392252398963726,-0.6709472057340232,9.119838858376502,0.13171421675302228,-0.529075990777202,-1.069482611295337,0.0750424492227979,-0.025163630259067503,0.13040399820379983,0.1669010514853195,0.03407019932815195,-0.5284209613126075,-0.3973001162918827,0.5658260409153707,-0.023098089689119083,-0.01085657469775485,-0.27093508516943,0.31568456545768586,-0.15816928683937845,-0.4979270749568221,-0.1473906786355787,0.3008178563039724
23,Positive,0.6815961300374535,0.6722958264007486,-0.619581965617978,-0.2667219874531834,1.2051892673782767,0.705413603539326,-1.119129180524345,-0.43350267471910137,-0.7341044349250927,0.22537360638576767,0.060683969475655276,0.4676101949812729,-1.0846607397003745,-0.19947915981273415,1.2777709539325848,0.1805909979962548,0.15407532790262182,0.08595405131086137,-1.0168631471535579,-0.8333951629213483,-0.08252384325842699,0.8996403136704124,0.6611652078651691,0.05449672621722847,0.6627467219101124,-4.4633005958801455,-1.2864822698501863,0.31291579337078657,0.5074410320224718,-0.8670867282584267,9.221136331460661,0.14421109350187258,-0.4690900429588016,-0.7913922392134831,0.04180296018726585,-0.17293580815543064,0.16099876144194772,0.32886465505618,0.27097196135018736,-0.49586097153558056,-0.36648668477528074,0.5982315217041206,-0.12457690241573045,-0.2070421608052435,-0.09610895651498133,0.21513544903932585,-0.3321592150561802,-0.8943115332565539,-0.08920103988764047,0.2652893714831462
24,Positive,0.6870188966666665,0.40502531327777774,-0.21391672186111096,-0.2877700869444446,0.9346405041666663,0.47851091027777803,-0.8898746991666666,-0.45997871500000037,-0.5334549758055552,0.10955042516666652,-0.020804561944444445,0.3676615569444447,-0.7904690838888883,-0.1970492665833333,1.1875192647222221,0.38691992361111094,0.18310159969444456,0.07881137583333332,-0.8999328138888886,-0.7567245911111101,0.029010454444444445,0.39299865944444473,0.5216188488888888,0.12420595883333332,0.5211710427777778,-3.6445029352777807,-1.1889243394444444,0.22241767194444448,0.5917388327777781,-0.7318322897222215,7.3959415572222245,0.17397465333333348,-0.47898553955555534,-0.6374527016666666,0.02804365799999999,-0.08155425249999992,0.23622501805555574,0.2847224499999999,0.18738981166666668,-0.4233084280555555,-0.20640862988611094,0.44175366111111125,-0.10147913833333327,0.09479317272222228,-0.19657965611111117,0.24873063763888878,-0.16493412341666672,-0.527862531861111,-0.06407610194444448,0.2066114986111112
25,Positive,0.5479326790281334,0.5135025537084402,-0.21397965217391324,0.03699384913043477,0.6122861773145784,0.5445977122250641,-0.5825158457800508,-0.4641946544757033,-0.2697423207672634,0.03047207153452683,0.04405434603580557,0.2581147117647056,-0.6273668951406649,-0.014204365217391351,0.6830840948849106,0.13608365626598468,0.12133229104859342,0.08469797928388749,-0.8026985475703314,-0.41981516099744265,0.08376829667519183,0.3252439434782606,0.3190374240409208,-0.029507391790281338,0.3584716451662404,-2.623246473785166,-0.7719289616368288,0.07461600956521731,0.19425156393861906,-0.26846916189258324,5.76999720204604,0.037512087161125265,-0.21824366496163683,-0.6114226282352944,-0.05240223283887476,-0.08503075450127888,0.050766708184143215,0.06293402455242966,0.05334436700767262,-0.3099074588235298,-0.14645307848337602,0.3387100181329923,-0.07664823498721231,-0.16724940217391307,-0.23379220580562646,0.23908776419437333,-0.1016075491048594,-0.29835910381074154,-0.108484798056266,0.14749004075703326
26,Positive,0.4790711055710311,0.30350843119777143,-0.22879289262674093,-0.27585390055710307,0.9475894116991646,0.4948453127576605,-0.9107256668523682,-0.08545140111420607,-0.5111815101392756,-0.11213590086350979,-0.05962370002785515,0.3337180866295261,-0.9438929245125346,-0.20394081309192189,0.9267607097493029,0.15964857849582167,0.1418317503064066,0.04372914122562673,-0.890490746518106,-0.5703031027855157,0.08612024456824516,0.5196260350974932,0.3463337882451253,0.030795807019498658,0.07067748635097493,-3.6959143593314763,-0.4923823412256268,0.09542347782729806,0.3850105729247911,-0.5537311657381616,6.780686412256264,0.13605558582172705,-0.5276287557660173,-0.6458909827298049,0.22358275947075207,0.06206542924791086,0.11809834540389966,0.19870212685236763,0.25629630612813387,-0.4865639423398329,-0.2519234306267409,0.47058714122562656,-0.11911067186629527,0.1359093320891364,-0.071457005988858,-8.890027855154124e-05,-0.3108861646239557,-0.449209740222841,0.007434930640668528,0.02149435125348182
27,Positive,0.26410172142857125,0.5835407869565216,-0.34330502785714284,0.07883013043478258,0.6612091956521738,0.4919944887888198,-0.7335731593167704,-0.3361157080745342,-0.3833930684472046,0.01233358403726705,0.08231817018633544,0.25151651801242203,-0.6120501093167703,-0.06701152878881986,0.7411284235403726,0.08995061770186338,-0.060352230745341656,0.12065227242236026,-0.8187279704968949,-0.23328685465838503,0.13430755217391305,0.5681790032298134,0.30721349099378903,0.0721661450310559,0.2517439313664594,-2.9566323201863347,-0.5485998450931677,-0.11075506211180136,0.062106372670807444,-0.31718889844720477,5.818485651863354,0.08861552857142856,-0.26904329875776406,-0.4298564143167702,0.21025036391304347,-0.03020258285714287,0.0431012095341615,0.26210053354037266,0.16332246118012422,-0.42200562453416124,-0.20949189432608692,0.404752318944099,0.035878345652173925,-0.0853145320807453,0.027939734720496906,-0.009609759937888134,-0.17373393704968948,-0.6168502598757762,0.13701862639751547,0.12295275683229819
